#,id,uid,domain,cn,department,title,who,logon_count,num_logons7,num_share7,num_file7,num_ad7,num_n7,num_logons14,num_share14,num_file14,num_ad14,num_n14,num_logons30,num_share30,num_file30,num_ad30,num_n30,num_logons150,num_share150,num_file150,num_ad150,num_n150,num_logons365,num_share365,num_file365,num_ad365,num_n365,has_user_principal_name,has_mail,has_phone,flag_disabled,flag_lockout,flag_password_not_required,flag_password_cant_change,flag_dont_expire_password,owned_files,num_mailboxes,num_member_of_groups,num_member_of_indirect_groups,member_of_indirect_groups_ids,member_of_groups_ids,is_admin,is_service
313,3134,S-1-5-21-3686381713-1037878038-1682765610-4149,dev.makves.ru,Анна Петровска,Секретариат,Секретарь,A.Petrovska,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
314,2225,S-1-5-21-3686381713-1037878038-1682765610-3239,dev.makves.ru,Пелагея Захарова,1С ЕРП,"",P.Zakharova,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
315,5467,S-1-5-21-3686381713-1037878038-1682765610-6488,dev.makves.ru,Наталья Савина,Аппарат управления,Зместитель директора,N.Savina,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
316,6032,S-1-5-21-3686381713-1037878038-1682765610-7058,dev.makves.ru,Надежда Зайцева,1С ЕРП,"",N.Zaytseva,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
317,3338,S-1-5-21-3686381713-1037878038-1682765610-4354,dev.makves.ru,Хильда Зуева,Отдел закупок,Менеджер по торгам,Kh.Zueva,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
318,7129,S-1-5-21-3686381713-1037878038-1682765610-8163,dev.makves.ru,Дарья Морозова,Отдел закупок,Специалист по закупкам,D.Morozova,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;47;48,0,0
319,1409,S-1-5-21-3686381713-1037878038-1682765610-2419,dev.makves.ru,Герман Медяник,Отдел закупок,Специалист по закупкам,G.Medyanik,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
320,4266,S-1-5-21-3686381713-1037878038-1682765610-5287,dev.makves.ru,Эдуард Шумило,АХО,Административный менеджер,E.Shumilo,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
321,1658,S-1-5-21-3686381713-1037878038-1682765610-2670,dev.makves.ru,Злата Петрова,Филиал 1,"",Z.Petrova,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;29;30,0,0
322,195,S-1-5-21-3686381713-1037878038-1682765610-1192,dev.makves.ru,Иван Костин,1С ЕРП,"",I.Kostin,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
323,3685,S-1-5-21-3686381713-1037878038-1682765610-4704,dev.makves.ru,Алиса Щербакова,1С ЕРП,"",A.Scherbakova,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
324,2789,S-1-5-21-3686381713-1037878038-1682765610-3804,dev.makves.ru,Йосифа Григорьева,Склад,Кладовщик/экспедитор,Iy.Grigoreva,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;31;32,0,0
325,5630,S-1-5-21-3686381713-1037878038-1682765610-6653,dev.makves.ru,Юнона Большакова,Склад,Кладовщик/экспедитор,Yu.Bolshakova,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
326,3185,S-1-5-21-3686381713-1037878038-1682765610-4200,dev.makves.ru,Федосья Котовска,ИТО,Специалист технической поддержки СЕТЕЙ,F.Kotovska,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
327,370,S-1-5-21-3686381713-1037878038-1682765610-1369,dev.makves.ru,Шамиль Тягай,Бухгалтерия,Бухгалтер,Sh.Tyagay,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
328,2076,S-1-5-21-3686381713-1037878038-1682765610-3088,dev.makves.ru,Полина Суворова,Секретариат,Секретарь,P.Suvorova,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
329,6712,S-1-5-21-3686381713-1037878038-1682765610-7742,dev.makves.ru,Раиса Притула,ОУП,Младший специалист,R.Pritula,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
330,1576,S-1-5-21-3686381713-1037878038-1682765610-2587,dev.makves.ru,Никодим Яценюк,1С ЕРП,"",N.Yatsenyuk,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
331,338,S-1-5-21-3686381713-1037878038-1682765610-1337,dev.makves.ru,Ефрем Тарасов,Отдел закупок,Специалист по закупкам,E.Tarasov,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
332,358,S-1-5-21-3686381713-1037878038-1682765610-1357,dev.makves.ru,Арсений Батейко,Секретариат,Секретарь,A.Bateyko,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
333,6319,S-1-5-21-3686381713-1037878038-1682765610-7348,dev.makves.ru,Юрий Зварыч,АХО,Танцор диско,Yu.Zvarych,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
334,950,S-1-5-21-3686381713-1037878038-1682765610-1955,dev.makves.ru,Владислав Шкраба,ОУП,Старший специалист,V.Shkraba,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
335,3317,S-1-5-21-3686381713-1037878038-1682765610-4333,dev.makves.ru,Таисия Казакова,Филиал 1,"",T.Kazakova,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;29;30,0,0
336,1624,S-1-5-21-3686381713-1037878038-1682765610-2636,dev.makves.ru,Тамара Семёнова,АХО,Слесарь,T.Semenova,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;45;46,0,0
337,1430,S-1-5-21-3686381713-1037878038-1682765610-2440,dev.makves.ru,Оливер Рыбаков,1С ЕРП,"",O.Rybakov,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
338,7134,S-1-5-21-3686381713-1037878038-1682765610-8168,dev.makves.ru,Зинаида Бобылёва,Склад,Кладовщик/экспедитор,Z.Bobyleva,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
339,3258,S-1-5-21-3686381713-1037878038-1682765610-4274,dev.makves.ru,Чилита Червона,Охрана труда,Специалист по ГО и ЧС,Ch.Chervona,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
340,365,S-1-5-21-3686381713-1037878038-1682765610-1364,dev.makves.ru,Цефас Медяник,Склад,Кладовщик/экспедитор,Ts.Medyanik,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
341,2046,S-1-5-21-3686381713-1037878038-1682765610-3058,dev.makves.ru,Виктория Крылова,Склад,Кладовщик/экспедитор,V.Krylova,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
342,5639,S-1-5-21-3686381713-1037878038-1682765610-6662,dev.makves.ru,Елизавета Большакова,Секретариат,Секретарь,E.Bolshakova,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
343,2993,S-1-5-21-3686381713-1037878038-1682765610-4008,dev.makves.ru,Капитолина Третьякова,Охрана труда,Охранник труда 1 степени,K.Tretyakova,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
344,4239,S-1-5-21-3686381713-1037878038-1682765610-5260,dev.makves.ru,Добрыня Давыдов,Юридический отдел,Юрист/юрист-консульт,D.Davydov,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
345,7601,S-1-5-21-3686381713-1037878038-1682765610-8638,dev.makves.ru,Евгения Трофимова,1С ЕРП,"",E.Trofimova,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
346,6376,S-1-5-21-3686381713-1037878038-1682765610-7405,dev.makves.ru,Никодим Недбайло,Филиал 2,"",N.Nedbaylo,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
347,1461,S-1-5-21-3686381713-1037878038-1682765610-2471,dev.makves.ru,Лукиллиан Игнатов,ОУП,Младший специалист,L.Ignatov,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
348,2568,S-1-5-21-3686381713-1037878038-1682765610-3583,dev.makves.ru,Йоони Власова,Юридический отдел,Юрист/юрист-консульт,Iy.Vlasova,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
349,231,S-1-5-21-3686381713-1037878038-1682765610-1228,dev.makves.ru,Пётр Коровяк,Филиал 1,"",P.Korovyak,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;29;30,0,0
350,6312,S-1-5-21-3686381713-1037878038-1682765610-7341,dev.makves.ru,Кристиан Тимофеев,Секретариат,Секретарь,K.Timofeev,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
351,1053,S-1-5-21-3686381713-1037878038-1682765610-2061,dev.makves.ru,Евгений Блохин,Аппарат управления,Зместитель директора,E.Blokhin,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
352,1648,S-1-5-21-3686381713-1037878038-1682765610-2660,dev.makves.ru,Эллада Червона,Охрана труда,Трудовой инспектор,E.Chervona,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;41;42,0,0
353,2189,S-1-5-21-3686381713-1037878038-1682765610-3203,dev.makves.ru,Чечилия Пасичник,Филиал 2,"",Ch.Pasichnik,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
354,730,S-1-5-21-3686381713-1037878038-1682765610-1732,dev.makves.ru,Рафаил Поляков,Аппарат управления,Зместитель директора,R.Polyakov,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
355,1902,S-1-5-21-3686381713-1037878038-1682765610-2914,dev.makves.ru,Эрика Крылова,Склад,Кладовщик/экспедитор,E.Krylova,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;31;32,0,0
356,4683,S-1-5-21-3686381713-1037878038-1682765610-5704,dev.makves.ru,Шерлок Авдеев,Бухгалтерия,Бухгалтер,Sh.Avdeev,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
357,1814,S-1-5-21-3686381713-1037878038-1682765610-2826,dev.makves.ru,Яся Саксаганска,Юридический отдел,Юрист/юрист-консульт,Ya.Saksaganska,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
358,7749,S-1-5-21-3686381713-1037878038-1682765610-8787,dev.makves.ru,Ягетта Колобова,Отдел продаж,Менеджер по продажам,Ya.Kolobova,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;49;50,0,0
359,4400,S-1-5-21-3686381713-1037878038-1682765610-5421,dev.makves.ru,Эдуард Ефремов,Аппарат управления,Зместитель директора,E.Efremov,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
360,3960,S-1-5-21-3686381713-1037878038-1682765610-4980,dev.makves.ru,Тимур Фомин,Юридический отдел,Юрист/юрист-консульт,T.Fomin,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
361,7725,S-1-5-21-3686381713-1037878038-1682765610-8763,dev.makves.ru,Беатриса Блохина,Отдел закупок,Специалист по закупкам,B.Blokhina,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
362,3543,S-1-5-21-3686381713-1037878038-1682765610-4560,dev.makves.ru,Харита Крылова,АХО,Уборщица,Kh.Krylova,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
363,2543,S-1-5-21-3686381713-1037878038-1682765610-3558,dev.makves.ru,Злата Тягай,Аппарат управления,Зместитель директора,Z.Tyagay,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;53;54,0,0
364,5622,S-1-5-21-3686381713-1037878038-1682765610-6645,dev.makves.ru,Елена Василенко,Бухгалтерия,Бухгалтер,E.Vasilenko,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
365,1044,S-1-5-21-3686381713-1037878038-1682765610-2052,dev.makves.ru,Аполлон Зуев,Охрана труда,Охранник труда 1 степени,A.Zuev,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;41;42,0,0
366,845,S-1-5-21-3686381713-1037878038-1682765610-1850,dev.makves.ru,Захар Рымар,Филиал 2,"",Z.Rymar,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;27;28,0,0
367,7713,S-1-5-21-3686381713-1037878038-1682765610-8751,dev.makves.ru,Юлия Комиссарова,ИТО,Специалист технической поддержки СЕТЕЙ,Yu.Komissarova,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
368,4927,S-1-5-21-3686381713-1037878038-1682765610-5948,dev.makves.ru,Матвей Миклашевский,Склад,Кладовщик/экспедитор,M.Miklashevskiy,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
369,5504,S-1-5-21-3686381713-1037878038-1682765610-6525,dev.makves.ru,Элла Петрова,Юридический отдел,Юрист/юрист-консульт,E.Petrova,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
370,4618,S-1-5-21-3686381713-1037878038-1682765610-5639,dev.makves.ru,Нестор Быков,Аппарат управления,Зместитель директора,N.Bykov,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
371,289,S-1-5-21-3686381713-1037878038-1682765610-1286,dev.makves.ru,Трофим Милославский,Охрана труда,Охранник труда 3 степени,T.Miloslavskiy,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
372,376,S-1-5-21-3686381713-1037878038-1682765610-1375,dev.makves.ru,Орест Иващенко,Отдел закупок,Старший специалист по закупкам,O.Ivaschenko,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;47;48,0,0
373,6082,S-1-5-21-3686381713-1037878038-1682765610-7110,dev.makves.ru,Ягетта Василенко,Отдел продаж,Менеджер по продажам,Ya.Vasilenko,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
374,5652,S-1-5-21-3686381713-1037878038-1682765610-6675,dev.makves.ru,Жасмин Зуева,Отдел продаж,Младший специалист,Zh.Zueva,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
375,7171,S-1-5-21-3686381713-1037878038-1682765610-8205,dev.makves.ru,Тамара Овчаренко,ОУП,Младший специалист,T.Ovcharenko,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;39;40,0,0
376,7102,S-1-5-21-3686381713-1037878038-1682765610-8136,dev.makves.ru,Федосья Зимина,Аппарат управления,Зместитель директора,F.Zimina,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;53;54,0,0
377,2273,S-1-5-21-3686381713-1037878038-1682765610-3288,dev.makves.ru,Юнона Кравчук,ОУП,Младший специалист,Yu.Kravchuk,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
378,6433,S-1-5-21-3686381713-1037878038-1682765610-7462,dev.makves.ru,Иннокентий Несвитайло,Секретариат,Секретарь,I.Nesvitaylo,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;37;38,0,0
379,7419,S-1-5-21-3686381713-1037878038-1682765610-8455,dev.makves.ru,Таисия Лаврентьева,АХО,Слесарь,T.Lavrenteva,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;45;46,0,0
380,5107,S-1-5-21-3686381713-1037878038-1682765610-6128,dev.makves.ru,Гордей Карпенко-Карый,Отдел продаж,Младший специалист,G.Karpenko-Karyy,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;49;50,0,0
381,4642,S-1-5-21-3686381713-1037878038-1682765610-5663,dev.makves.ru,Родион Белов,Охрана труда,Охранник труда 2 степени,R.Belov,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
382,3227,S-1-5-21-3686381713-1037878038-1682765610-4243,dev.makves.ru,Фаина Агафонова,Склад,Кладовщик/экспедитор,F.Agafonova,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
383,2191,S-1-5-21-3686381713-1037878038-1682765610-3205,dev.makves.ru,Харитина Острожска,Бухгалтерия,Бухгалтер,Kh.Ostrozhska,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;51;52,0,0
384,861,S-1-5-21-3686381713-1037878038-1682765610-1866,dev.makves.ru,Йонас Несвитайло,1С ЕРП,"",Iy.Nesvitaylo,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;33;34,0,0
385,7801,S-1-5-21-3686381713-1037878038-1682765610-8922,dev.makves.ru,Влад Барковский,Директорат,Директор попродажам,vlad.barkovskiy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,10;11,10;11;25;26;53;54;64;103;104;111,0,0
386,3638,S-1-5-21-3686381713-1037878038-1682765610-4657,dev.makves.ru,Антонина Петухова,Склад,Кладовщик/экспедитор,A.Petukhova,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;31;32,0,0
387,1886,S-1-5-21-3686381713-1037878038-1682765610-2898,dev.makves.ru,Чечилия Авдеева,АХО,Административный менеджер,Ch.Avdeeva,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;45;46,0,0
388,4350,S-1-5-21-3686381713-1037878038-1682765610-5371,dev.makves.ru,Давид Зварыч,ИТО,Специалист технической поддержки АРМ,D.Zvarych,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2;8;10;11;19,9;25;26;43;44,1,0
389,6666,S-1-5-21-3686381713-1037878038-1682765610-7695,dev.makves.ru,Платон Красинец,ОУП,Младший специалист,P.Krasinets,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
390,1297,S-1-5-21-3686381713-1037878038-1682765610-2306,dev.makves.ru,Богдан Авдеев,ОУП,Старший специалист,B.Avdeev,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,10;11,25;26;39;40;53;54,0,0
391,4790,S-1-5-21-3686381713-1037878038-1682765610-5811,dev.makves.ru,Аполлон Суворов,Филиал 1,Директор филиала,A.Suvorov,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2,10;11,25;26;29;30,0,0
392,918,S-1-5-21-3686381713-1037878038-1682765610-1923,dev.makves.ru,Шамиль Коновалов,Охрана труда,Специалист по ГО и ЧС,Sh.Konovalov,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;41;42,0,0
393,1420,S-1-5-21-3686381713-1037878038-1682765610-2430,dev.makves.ru,Чеслав Петровский,Юридический отдел,Юрист/юрист-консульт,Ch.Petrovskiy,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;35;36,0,0
394,2857,S-1-5-21-3686381713-1037878038-1682765610-3872,dev.makves.ru,Олеся Зайцева,ОУП,Младший специалист,O.Zaytseva,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,10;11,25;26;39;40,0,0
